회계 연도,매입 마감 (월),발주처,비용배분,S&I 센터,작업유형,장소,건물동,계약명, PO금액,PO번호,PR번호,PR금액,부서,전체 세대수,동별 기본 금액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-302 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-303 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-402 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-502 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-503 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,,4700005599-10,2.02E+11,51000000,S&I 경상투자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,긴급 기계 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(기계)-1차,4851475,4570046106-10,93036018-10,4851475,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급 작업(건축)-8차,4897700,4570134865-10,93106016-10,4897700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급 작업(건축)-9차,4897700,4570142288-10,93112379-10,4897700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-302 씽크대 상하부장 문짝교체,1174975,4570109299-10,93086778-10,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-403 수장공사,4200025,4570121822-10,93094188-10,4200025,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 1층 롤방충망 36개 교체(공용부),6353250,4570115987-10,93089380-10,6353250,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 A동,기숙사 A동 롤방충망 78개 교체(주방 및 복도),13765375,4570115988-10,93089380-20,13765375,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 B동,기숙사 B동 롤방충망 44개 교체(주방 및 복도),7764725,4570115989-10,93089380-30,7764725,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 지하 주차장 유인휀 교체,12887100,4570118104-10,93091690-10,12887100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 급배기 및 제연휀 윤활유 교체,8964425,4570120159-10,93094068-10,8964425,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 차단기 및 전력량계선 개선(1-2라인),4763325,4570121684-10,93094471-10,4763325,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 차단기 및 전력량계선 개선(3-4라인),4763325,4570121685-10,93094471-20,4763325,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 차단기 및 전력량계선 개선(5-6라인),4763325,4570121686-10,93094471-30,4763325,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 차단기 및 전력량계선 개선(7-8라인),4763325,4570121687-10,93094471-40,4763325,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 지하 영구 배수 집수정 펌프 교체,4587025,4570121553-10,93095088-10,4587025,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-101 세대내 보일러 납품,1075000,4570127521-10,93098274-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-104 세대내 보일러 납품,1075000,4570127522-10,93098274-20,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-202 세대내 보일러 납품,1075000,4570127523-10,93098274-30,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-203 세대내 보일러 납품,1075000,4570127524-10,93098274-40,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-204 세대내 보일러 납품,1075000,4570127477-10,93098274-50,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-302 세대내 보일러 납품,1075000,4570127478-10,93098274-60,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-303 세대내 보일러 납품,1075000,4570127479-10,93098274-70,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-402 세대내 보일러 납품,1075000,4570127480-10,93098274-80,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-403 세대내 보일러 납품,1075000,4570127481-10,93098274-90,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 101동,사택 101-404 세대내 보일러 납품,1075000,4570127482-10,93099154-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-201 세대내 보일러 납품,1075000,4570127483-10,93099154-20,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-203 세대내 보일러 납품,1075000,4570127484-10,93099154-30,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-204 세대내 보일러 납품,1075000,4570127485-10,93099154-40,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-206 세대내 보일러 납품,1075000,4570127525-10,93099154-50,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-301 세대내 보일러 납품,1075000,4570127526-10,93099154-60,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-303 세대내 보일러 납품,1075000,4570127527-10,93099154-70,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-304 세대내 보일러 납품,1075000,4570127528-10,93099154-80,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-402 세대내 보일러 납품,1075000,4570127529-10,93099154-90,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-403 세대내 보일러 납품,1075000,4570128151-10,93100034-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-404 세대내 보일러 납품,1075000,4570128152-10,93100034-20,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-406 세대내 보일러 납품,1075000,4570128153-10,93100034-30,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-502 세대내 보일러 납품,1075000,4570128154-10,93100034-40,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-503 세대내 보일러 납품,1075000,4570128155-10,93100034-50,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-504 세대내 보일러 납품,1075000,4570128156-10,93100034-60,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 102동,사택 102-505 세대내 보일러 납품,1075000,4570128157-10,93100034-70,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-103 세대내 보일러 납품,1075000,4570128158-10,93100034-80,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-105 세대내 보일러 납품,1075000,4570128159-10,93100034-90,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-201 세대내 보일러 납품,1075000,4570128160-10,93100035-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-202 세대내 보일러 납품,1075000,4570128161-10,93100035-20,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-204 세대내 보일러 납품,1075000,4570128162-10,93100035-30,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-205 세대내 보일러 납품,1075000,4570128163-10,93100035-40,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-302 세대내 보일러 납품,1075000,4570128164-10,93100035-50,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-305 세대내 보일러 납품,1075000,4570128165-10,93100035-60,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-306 세대내 보일러 납품,1075000,4570128166-10,93100035-70,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-402 세대내 보일러 납품,1075000,4570128167-10,93100035-80,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-403 세대내 보일러 납품,1075000,4570128168-10,93100035-90,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-404 세대내 보일러 납품,1075000,4570128169-10,93100036-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-405 세대내 보일러 납품,1075000,4570128170-10,93100036-20,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-303 씽크대 상하부장 문짝교체,1174975,4570131457-10,93102584-20,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 501-6호외 2세대 도배,1263125,4570131456-10,93102584-10,1263125,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 A동,기숙사 A동 303-2 세대내 친환경 도장 작업(샘플),493425,4570133306-10,93104795-10,493425,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 5동,사택 5-403 씽크대 상하부장 문짝교체,1174975,4570133307-10,93104795-20,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 101동,사택 101-101 베란다 누수작업(전후면),1431900,4570135641-10,93106018-10,1431900,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 101동,사택 101-101 수장작업,5792100,4570135642-10,93106018-20,5792100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 101동,사택 101-101 작은방 단열작업,738525,4570135643-10,93106018-30,738525,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 101동,사택 101-303 수장작업,5792100,4570135644-10,93106018-40,5792100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 102-403 베란다 누수작업(전후면),1431900,4570135645-10,93106018-50,1431900,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,12월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-403 수장작업,4708500,4570135646-10,93106018-60,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
